altairmn/COOL-Compiler,Compiler for COOL. Uses ANTLR and LLVM Toolchain. Written in JAVA.,False,2016-02-07T14:13:04Z,2019-11-29T13:52:11Z,2016-02-07T14:13:57Z,75,33,33,Java,True,True,True,True,False,16,1,,16,1,33,master,5,2,18.0
ankor-io/ankor-framework,Ankor Framework,False,2014-02-27T13:53:58Z,2018-12-07T05:12:31Z,2018-10-17T09:17:19Z,20452,12,12,Java,True,True,True,True,False,2,3,Apache License 2.0,2,3,12,stable,6,1,1.0
antlr/antlr4-intellij-adaptor,A library to support the use of ANTLR grammars in jetbrains IDE plugins for building custom languages.,False,2015-11-16T17:33:04Z,2019-12-04T08:10:27Z,2019-02-21T21:46:38Z,333,96,96,Java,True,True,True,True,False,26,6,"BSD 2-Clause ""Simplified"" License",26,6,96,master,11,1,12.0
antlr/intellij-plugin-v4,"An intellij plugin for ANTLR v4 in Intellij 12.1, 13.X, 2018.2",False,2013-10-02T02:10:48Z,2019-12-14T14:22:07Z,2019-12-14T14:22:05Z,28199,264,264,Java,True,True,True,True,False,59,31,"BSD 3-Clause ""New"" or ""Revised"" License",59,31,264,master,21,6,33.0
antlr/jetbrains-plugin-sample,A sample plugin for jetbrains IDEs that uses an ANTLR grammar for a nontrivial custom language.,False,2015-12-15T20:44:14Z,2019-12-13T05:12:10Z,2019-02-14T20:54:01Z,3338,63,63,Java,True,True,True,True,False,19,1,"BSD 2-Clause ""Simplified"" License",19,1,63,master,10,1,1.0
antlr/jetbrains-plugin-st4,An intellij/jetbrains plugin for StringTemplate .st and .stg files,False,2015-11-09T17:27:04Z,2019-07-19T08:18:50Z,2019-01-18T11:14:32Z,2218,14,14,Java,True,True,True,True,False,7,0,"BSD 2-Clause ""Simplified"" License",7,0,14,master,4,6,17.0
antlr4ide/antlr4ide,ANTLR 4 IDE for Eclipse,False,2014-01-02T20:21:48Z,2019-12-12T21:19:16Z,2019-05-17T18:13:28Z,117699,188,188,Java,True,True,True,True,False,110,28,Eclipse Public License 1.0,110,28,188,master,35,11,1.0
antlrjavaparser/antlr-java-parser,Antlr Java Parser aims to create a Java parser using Antlr 4 grammar rules.,False,2012-12-28T19:03:36Z,2019-11-27T02:38:04Z,2015-07-21T20:29:58Z,3577,44,44,Java,True,True,True,True,False,13,6,GNU Lesser General Public License v3.0,13,6,44,master,4,2,10.0
aosp-mirror/platform_frameworks_support,,False,2012-04-10T04:06:44Z,2019-12-11T10:22:55Z,2019-11-16T07:56:40Z,354693,1552,1552,Java,False,False,True,False,False,646,0,Apache License 2.0,646,0,1552,androidx-master-dev,153,1,0.0
apache/apex-malhar,Mirror of Apache Apex malhar,False,2015-08-25T07:00:05Z,2019-11-13T07:49:29Z,2019-11-13T07:42:03Z,91989,132,132,Java,False,True,True,False,True,150,12,Apache License 2.0,150,12,132,master,28,1,4.0
apache/atlas,Apache Atlas,False,2017-07-22T07:00:08Z,2019-12-14T12:22:00Z,2019-12-14T05:39:59Z,54470,417,417,Java,False,True,True,False,False,265,30,Apache License 2.0,265,30,417,master,41,2,5.0
apache/beam,Apache Beam,False,2016-02-02T08:00:06Z,2019-12-14T03:01:14Z,2019-12-14T02:04:35Z,139890,3561,3561,Java,False,True,True,False,False,2207,153,Apache License 2.0,2207,153,3561,master,251,1,1.0
apache/directory-scimple,Apache Directory SCIMple,False,2018-06-18T19:04:19Z,2019-09-16T03:42:02Z,2018-12-14T04:19:46Z,1487,11,11,Java,False,False,True,False,False,4,2,Apache License 2.0,4,2,11,develop,16,5,6.0
apache/drill,Apache Drill,False,2012-09-05T07:00:26Z,2019-12-13T06:25:43Z,2019-12-14T12:02:49Z,84066,1316,1316,Java,False,True,True,False,True,778,74,Apache License 2.0,778,74,1316,master,170,3,4.0
apache/eagle,Mirror of Apache Eagle,False,2015-11-18T08:00:06Z,2019-12-13T04:10:20Z,2019-11-20T15:50:53Z,35666,384,384,Java,False,True,True,False,False,187,10,Apache License 2.0,187,10,384,master,62,1,7.0
apache/groovy,Mirror of Apache Groovy,False,2015-04-16T07:00:05Z,2019-12-13T22:22:16Z,2019-12-14T14:44:37Z,182734,3502,3502,Java,False,True,True,False,False,1362,14,Apache License 2.0,1362,14,3502,master,232,2,16.0
apache/hive,Apache Hive,False,2009-05-21T02:31:01Z,2019-12-14T12:12:28Z,2019-12-14T05:41:45Z,489863,2907,2907,Java,False,True,True,False,False,2800,362,Apache License 2.0,2800,362,2907,master,319,1,11.0
apache/incubator-druid,Apache Druid (Incubating) - Column oriented distributed data store ideal for powering interactive applications,False,2012-10-23T19:08:07Z,2019-12-14T02:12:21Z,2019-12-14T00:54:19Z,197864,8952,8952,Java,True,True,True,True,False,2301,910,Apache License 2.0,2301,910,8952,master,630,2,3.0
apache/incubator-pinot,Apache Pinot (Incubating) - A realtime distributed OLAP datastore,False,2014-05-19T23:27:48Z,2019-12-13T22:53:07Z,2019-12-14T00:43:50Z,180520,2413,2413,Java,True,True,True,True,False,469,323,Apache License 2.0,469,323,2413,master,200,1,5.0
apache/incubator-tajo,Mirror of Apache Tajo,False,2014-03-21T07:00:07Z,2019-07-11T14:15:59Z,2018-12-10T16:03:41Z,7327,23,23,Java,False,True,True,False,False,15,0,Apache License 2.0,15,0,23,master,7,4,7.0
apache/incubator-tuweni,Apache Tuweni,False,2019-03-29T19:02:36Z,2019-12-07T00:29:36Z,2019-12-07T00:28:28Z,42330,35,35,Java,False,False,True,False,False,29,0,Apache License 2.0,29,0,35,master,13,2,8.0
apache/lucene-solr,Apache Lucene and Solr open-source search software,False,2016-01-23T08:00:06Z,2019-12-14T13:47:30Z,2019-12-14T09:23:45Z,494081,3129,3129,Java,False,True,True,False,False,2194,234,,2194,234,3129,master,307,1,6.0
apache/metron,Apache Metron,False,2015-12-08T08:00:05Z,2019-12-14T00:29:52Z,2019-12-13T23:18:44Z,97282,707,707,Java,False,True,True,False,False,471,24,Apache License 2.0,471,24,707,master,107,2,15.0
apache/netbeans,Apache NetBeans,False,2017-09-01T07:00:11Z,2019-12-13T20:47:00Z,2019-12-14T10:20:53Z,178429,1219,1219,Java,False,True,True,False,False,469,71,Apache License 2.0,469,71,1219,master,145,1,18.0
apache/plc4x,Apache PLC4X,False,2017-12-20T08:00:09Z,2019-12-13T12:46:42Z,2019-12-14T03:38:54Z,110113,147,147,Java,False,True,True,False,False,79,5,Apache License 2.0,79,5,147,develop,33,3,2.0
apache/skywalking,"APM, Application Performance Monitoring System",False,2015-11-07T03:30:36Z,2019-12-14T14:33:02Z,2019-12-14T14:30:14Z,147054,11657,11657,Java,True,False,True,False,False,3394,85,Apache License 2.0,3394,85,11657,master,733,2,1.0
apache/syncope,Apache Syncope,False,2014-10-23T07:00:10Z,2019-12-13T14:47:24Z,2019-12-13T14:47:21Z,50068,99,99,Java,False,True,True,False,False,99,2,Apache License 2.0,99,2,99,master,30,1,2.0
apache/systemml,Mirror of Apache SystemML,False,2015-11-10T08:00:06Z,2019-11-30T21:47:11Z,2019-08-09T14:20:36Z,210926,786,786,Java,False,True,True,False,True,308,24,Apache License 2.0,308,24,786,master,103,2,23.0
apache/tajo,Mirror of Apache Tajo,False,2014-03-21T07:00:07Z,2019-09-08T13:14:52Z,2019-09-11T07:16:21Z,30701,118,118,Java,False,True,True,False,False,104,34,Apache License 2.0,104,34,118,master,21,2,4.0
apollographql/apollo-android,":pager: A strongly-typed, caching GraphQL client for Android and the JVM",False,2016-09-28T14:03:30Z,2019-12-14T12:43:28Z,2019-12-14T12:27:57Z,143875,1995,1995,Java,True,False,True,True,True,379,93,MIT License,379,93,1995,master,92,1,0.0
arcus-smart-home/arcusplatform,Java Based Arcus Platform and Agent Components,False,2019-01-29T16:49:10Z,2019-12-13T15:21:21Z,2019-12-11T02:30:56Z,416873,61,61,Java,True,True,True,True,False,41,20,Apache License 2.0,41,20,61,master,28,4,3.0
artist-project/ARTIST,Public repository containing ARTIST tools and artefacts.,False,2014-05-20T09:50:21Z,2019-11-28T01:10:20Z,2015-10-22T08:05:38Z,621269,11,11,Java,True,True,True,True,False,10,0,,10,0,11,master,38,1,0.0
asciidoctor/asciidoc-grammar-prototype,:no_entry: ARCHIVED: An experiment to create of a formal grammar for the AsciiDoc markup language. Work is being continued at https://github.com/Mogztter/asciidoctor-inline-parser.,False,2015-04-02T10:42:12Z,2019-10-31T09:48:25Z,2018-11-24T21:56:12Z,108,12,12,Java,True,True,True,False,False,6,4,MIT License,6,4,12,master,13,1,1.0
atlascommunity/jira-plugins-groovy,Jira Groovy plugin,False,2018-04-06T09:57:26Z,2019-12-08T12:45:52Z,2019-12-08T12:47:56Z,2550,29,29,Java,True,True,True,True,False,18,6,"BSD 2-Clause ""Simplified"" License",18,6,29,jira8,15,3,2.0
babyfish-ct/babyfish,,False,2015-10-17T13:17:31Z,2019-05-06T12:19:37Z,2017-10-02T18:53:52Z,5105,49,49,Java,True,True,True,True,False,23,1,,23,1,49,master,16,1,1.0
ballerina-platform/ballerina-lang,The Ballerina Programming Language,False,2016-11-16T14:58:44Z,2019-12-13T14:22:43Z,2019-12-14T14:56:38Z,461628,2245,2245,Java,True,True,True,True,False,505,1094,Other,505,1094,2245,master,150,5,63.0
bbejeck/sql-for-lucene,Sql Parser written in Antlr4 for Lucene ,False,2015-03-29T23:57:48Z,2019-11-21T08:53:56Z,2018-04-28T12:58:15Z,7067,35,35,Java,True,True,True,True,False,15,1,Apache License 2.0,15,1,35,master,6,1,9.0
bitnine-oss/octopus,,False,2015-04-02T08:20:27Z,2019-05-22T04:58:56Z,2016-01-29T01:15:20Z,2216,13,13,Java,True,True,True,True,True,8,1,Apache License 2.0,8,1,13,master,8,1,2.0
bkiers/Liqp,An ANTLR based 'Liquid Template' parser and rendering engine.,False,2012-02-27T20:57:32Z,2019-12-06T17:58:39Z,2019-11-25T11:38:36Z,10023,93,93,Java,True,True,True,True,False,60,8,Other,60,8,93,master,16,2,82.0
bkiers/Mu,A small demonstration how to use ANTLR 4's visitor feature.,False,2013-03-25T12:43:31Z,2019-07-28T22:29:25Z,2014-09-02T21:25:10Z,1239,55,55,Java,True,True,True,True,False,24,0,,24,0,55,master,10,1,2.0
bkiers/ecmascript-parser,An ANTLR4 grammar for ECMAScript 5.1,False,2014-04-22T09:22:33Z,2018-10-11T12:53:11Z,2017-07-13T08:06:28Z,53,12,12,Java,True,True,True,True,False,2,0,MIT License,2,0,12,master,3,1,4.0
bkiers/pcre-parser,An ANTLR 4 grammar for PCRE,False,2014-03-21T09:02:44Z,2019-06-06T13:41:07Z,2018-11-19T11:37:25Z,22,22,22,ANTLR,True,True,True,True,False,3,0,Other,3,0,22,master,2,1,2.0
bkiers/rrd-antlr4,Railroad Diagrams for ANTLR 4 grammar rules.,False,2014-03-11T19:29:07Z,2019-11-27T08:38:33Z,2018-12-12T05:54:53Z,13871,68,68,ANTLR,True,True,True,True,False,16,0,Other,16,0,68,master,5,5,2.0
bkiers/tiny-language-antlr4,Tiny Language with ANTLR 4,False,2013-10-22T12:48:15Z,2019-12-01T10:36:16Z,2019-12-05T22:21:55Z,36,122,122,Java,True,True,True,True,False,35,1,The Unlicense,35,1,122,master,13,1,5.0
blindpirate/the-definitive-antlr4-reference-code,"A copy of code in ""The Definitive ANTLR 4 Reference"" for ANTLR 4.6",False,2016-12-27T03:45:43Z,2019-11-09T16:20:18Z,2017-05-10T06:43:21Z,7,16,16,ANTLR,True,True,True,True,False,5,0,,5,0,16,master,1,5,0.0
bohnman/squiggly,"The Squiggly Filter is a Jackson JSON PropertyFilter, which selects properties of an object/list/map using a subset of the Facebook Graph API filtering syntax.",False,2016-10-16T02:27:08Z,2019-12-06T08:56:11Z,2019-11-13T03:21:45Z,1265,160,160,Java,True,True,True,True,False,27,25,"BSD 3-Clause ""New"" or ""Revised"" License",27,25,160,master,19,1,2.0
boothen/Json-Eclipse-Plugin,A fork from the json editor on sourceforge,False,2012-07-26T20:21:19Z,2019-11-15T07:41:18Z,2019-03-03T12:22:52Z,3113,52,52,Java,True,True,True,False,True,14,9,Eclipse Public License 1.0,14,9,52,master,8,2,30.0
bootsrc/apidoc4j,APIDOC java implementation via ANTLR,False,2018-01-10T14:30:08Z,2019-04-12T08:36:13Z,2018-01-14T09:58:36Z,86,32,32,Java,True,True,True,True,False,2,0,,2,0,32,master,1,4,12.0
